"calendar_date","domain_name","domain_score","weekday_flag","previous_day_score","previous_comparable_day_score"
"2027-06-12",Diet,,0,20.0,20.0
"2027-06-12",Physiology,,0,15.71,15.71
"2027-06-12",Responsibilities,,0,18.33,18.33
"2027-06-13",Time,,0,11.76,11.76
"2027-06-13",Diet,,0,20.0,20.0
"2027-06-13",Physiology,,0,15.71,15.71
"2027-06-13",Responsibilities,,0,18.33,18.33
"2027-06-14",Time,,1,11.76,12.35
"2027-06-14",Diet,,1,20.0,20.0
"2027-06-14",Physiology,,1,15.71,16.0
"2027-06-14",Responsibilities,,1,18.33,10.43
"2027-06-15",Time,,1,11.76,12.35
"2027-06-15",Diet,,1,20.0,20.0
"2027-06-15",Physiology,,1,15.71,16.0
"2027-06-15",Responsibilities,,1,18.33,10.43
"2027-06-16",Time,,1,11.76,12.35
"2027-06-16",Diet,,1,20.0,20.0
"2027-06-16",Physiology,,1,15.71,16.0
"2027-06-16",Responsibilities,,1,18.33,10.43
"2027-06-17",Time,,1,11.76,12.35
"2027-06-17",Diet,,1,20.0,20.0
"2027-06-17",Physiology,,1,15.71,16.0
"2027-06-17",Responsibilities,,1,18.33,10.43
"2027-06-18",Time,,1,11.76,12.35
"2027-06-18",Diet,,1,20.0,20.0
"2027-06-18",Physiology,,1,15.71,16.0
"2027-06-18",Responsibilities,,1,18.33,10.43
"2027-06-19",Time,,0,11.76,11.76
"2027-06-19",Diet,,0,20.0,20.0
"2027-06-19",Physiology,,0,15.71,15.71
"2027-06-19",Responsibilities,,0,18.33,18.33
"2027-06-20",Time,,0,11.76,11.76
"2027-06-20",Diet,,0,20.0,20.0
"2027-06-20",Physiology,,0,15.71,15.71
"2027-06-20",Responsibilities,,0,18.33,18.33
"2027-06-21",Time,,1,11.76,12.35
"2027-06-21",Diet,,1,20.0,20.0
"2027-06-21",Physiology,,1,15.71,16.0
"2027-06-21",Responsibilities,,1,18.33,10.43
"2027-06-22",Time,,1,11.76,12.35
"2027-06-22",Diet,,1,20.0,20.0
"2027-06-22",Physiology,,1,15.71,16.0
"2027-06-22",Responsibilities,,1,18.33,10.43
"2027-06-23",Time,,1,11.76,12.35
"2027-06-23",Diet,,1,20.0,20.0
"2027-06-23",Physiology,,1,15.71,16.0
"2027-06-23",Responsibilities,,1,18.33,10.43
"2027-06-24",Time,,1,11.76,12.35
"2027-06-24",Diet,,1,20.0,20.0
"2027-06-24",Physiology,,1,15.71,16.0
"2027-06-24",Responsibilities,,1,18.33,10.43
"2027-06-25",Time,,1,11.76,12.35
"2027-06-25",Diet,,1,20.0,20.0
"2027-06-25",Physiology,,1,15.71,16.0
"2027-06-25",Responsibilities,,1,18.33,10.43
"2027-06-26",Time,,0,11.76,11.76
"2027-06-26",Diet,,0,20.0,20.0
"2027-06-26",Physiology,,0,15.71,15.71
"2027-06-26",Responsibilities,,0,18.33,18.33
"2027-06-27",Time,,0,11.76,11.76
"2027-06-27",Diet,,0,20.0,20.0
"2027-06-27",Physiology,,0,15.71,15.71
"2027-06-27",Responsibilities,,0,18.33,18.33
"2027-06-28",Time,,1,11.76,12.35
"2027-06-28",Diet,,1,20.0,20.0
"2027-06-28",Physiology,,1,15.71,16.0
"2027-06-28",Responsibilities,,1,18.33,10.43
"2027-06-29",Time,,1,11.76,12.35
"2027-06-29",Diet,,1,20.0,20.0
"2027-06-29",Physiology,,1,15.71,16.0
"2027-06-29",Responsibilities,,1,18.33,10.43
"2027-06-30",Time,,1,11.76,12.35
"2027-06-30",Diet,,1,20.0,20.0
"2027-06-30",Physiology,,1,15.71,16.0
"2027-06-30",Responsibilities,,1,18.33,10.43
"2027-07-01",Time,,1,11.76,12.35
"2027-07-01",Diet,,1,20.0,20.0
"2027-07-01",Physiology,,1,15.71,16.0
"2027-07-01",Responsibilities,,1,18.33,10.43
"2027-07-02",Time,,1,11.76,12.35
"2027-07-02",Diet,,1,20.0,20.0
"2027-07-02",Physiology,,1,15.71,16.0
"2027-07-02",Responsibilities,,1,18.33,10.43
"2027-07-03",Time,,0,11.76,11.76
"2027-07-03",Diet,,0,20.0,20.0
"2027-07-03",Physiology,,0,15.71,15.71
"2027-07-03",Responsibilities,,0,18.33,18.33
"2027-07-04",Time,,0,11.76,11.76
"2027-07-04",Diet,,0,20.0,20.0
"2027-07-04",Physiology,,0,15.71,15.71
"2027-07-04",Responsibilities,,0,18.33,18.33
"2027-07-05",Time,,1,11.76,12.35
"2027-07-05",Diet,,1,20.0,20.0
"2027-07-05",Physiology,,1,15.71,16.0
"2027-07-05",Responsibilities,,1,18.33,10.43
"2027-07-06",Time,,1,11.76,12.35
"2027-07-06",Diet,,1,20.0,20.0
"2027-07-06",Physiology,,1,15.71,16.0
"2027-07-06",Responsibilities,,1,18.33,10.43
"2027-07-07",Time,,1,11.76,12.35
"2027-07-07",Diet,,1,20.0,20.0
"2027-07-07",Physiology,,1,15.71,16.0
"2027-07-07",Responsibilities,,1,18.33,10.43
"2027-07-08",Time,,1,11.76,12.35
"2027-07-08",Diet,,1,20.0,20.0
"2027-07-08",Physiology,,1,15.71,16.0
"2027-07-08",Responsibilities,,1,18.33,10.43
"2027-07-09",Time,,1,11.76,12.35
"2027-07-09",Diet,,1,20.0,20.0
"2027-07-09",Physiology,,1,15.71,16.0
"2027-07-09",Responsibilities,,1,18.33,10.43
"2027-07-10",Time,,0,11.76,11.76
"2027-07-10",Diet,,0,20.0,20.0
"2027-07-10",Physiology,,0,15.71,15.71
"2027-07-10",Responsibilities,,0,18.33,18.33
"2027-07-11",Time,,0,11.76,11.76
"2027-07-11",Diet,,0,20.0,20.0
"2027-07-11",Physiology,,0,15.71,15.71
"2027-07-11",Responsibilities,,0,18.33,18.33
"2027-07-12",Time,,1,11.76,12.35
"2027-07-12",Diet,,1,20.0,20.0
"2027-07-12",Physiology,,1,15.71,16.0
"2027-07-12",Responsibilities,,1,18.33,10.43
"2027-07-13",Time,,1,11.76,12.35
"2027-07-13",Diet,,1,20.0,20.0
"2027-07-13",Physiology,,1,15.71,16.0
"2027-07-13",Responsibilities,,1,18.33,10.43
"2027-07-14",Time,,1,11.76,12.35
"2027-07-14",Diet,,1,20.0,20.0
"2027-07-14",Physiology,,1,15.71,16.0
"2027-07-14",Responsibilities,,1,18.33,10.43
"2027-07-15",Time,,1,11.76,12.35
"2027-07-15",Diet,,1,20.0,20.0
"2027-07-15",Physiology,,1,15.71,16.0
"2027-07-15",Responsibilities,,1,18.33,10.43
"2027-07-16",Time,,1,11.76,12.35
"2027-07-16",Diet,,1,20.0,20.0
"2027-07-16",Physiology,,1,15.71,16.0
"2027-07-16",Responsibilities,,1,18.33,10.43
"2027-07-17",Time,,0,11.76,11.76
"2027-07-17",Diet,,0,20.0,20.0
"2027-07-17",Physiology,,0,15.71,15.71
"2027-07-17",Responsibilities,,0,18.33,18.33
"2027-07-18",Time,,0,11.76,11.76
"2027-07-18",Diet,,0,20.0,20.0
"2027-07-18",Physiology,,0,15.71,15.71
"2027-07-18",Responsibilities,,0,18.33,18.33
"2027-07-19",Time,,1,11.76,12.35
"2027-07-19",Diet,,1,20.0,20.0
"2027-07-19",Physiology,,1,15.71,16.0
"2027-07-19",Responsibilities,,1,18.33,10.43
"2027-07-20",Time,,1,11.76,12.35
"2027-07-20",Diet,,1,20.0,20.0
"2027-07-20",Physiology,,1,15.71,16.0
"2027-07-20",Responsibilities,,1,18.33,10.43
"2027-07-21",Time,,1,11.76,12.35
"2027-07-21",Diet,,1,20.0,20.0
"2027-07-21",Physiology,,1,15.71,16.0
"2027-07-21",Responsibilities,,1,18.33,10.43
"2027-07-22",Time,,1,11.76,12.35
"2027-07-22",Diet,,1,20.0,20.0
"2027-07-22",Physiology,,1,15.71,16.0
"2027-07-22",Responsibilities,,1,18.33,10.43
"2027-07-23",Time,,1,11.76,12.35
"2027-07-23",Diet,,1,20.0,20.0
"2027-07-23",Physiology,,1,15.71,16.0
"2027-07-23",Responsibilities,,1,18.33,10.43
"2027-07-24",Time,,0,11.76,11.76
"2027-07-24",Diet,,0,20.0,20.0
"2027-07-24",Physiology,,0,15.71,15.71
"2027-07-24",Responsibilities,,0,18.33,18.33
"2027-07-25",Time,,0,11.76,11.76
"2027-07-25",Diet,,0,20.0,20.0
"2027-07-25",Physiology,,0,15.71,15.71
"2027-07-25",Responsibilities,,0,18.33,18.33
"2027-07-26",Time,,1,11.76,12.35
"2027-07-26",Diet,,1,20.0,20.0
"2027-07-26",Physiology,,1,15.71,16.0
"2027-07-26",Responsibilities,,1,18.33,10.43
"2027-07-27",Time,,1,11.76,12.35
"2027-07-27",Diet,,1,20.0,20.0
"2027-07-27",Physiology,,1,15.71,16.0
"2027-07-27",Responsibilities,,1,18.33,10.43
"2027-07-28",Time,,1,11.76,12.35
"2027-07-28",Diet,,1,20.0,20.0
"2027-07-28",Physiology,,1,15.71,16.0
"2027-07-28",Responsibilities,,1,18.33,10.43
"2027-07-29",Time,,1,11.76,12.35
"2027-07-29",Diet,,1,20.0,20.0
"2027-07-29",Physiology,,1,15.71,16.0
"2027-07-29",Responsibilities,,1,18.33,10.43
"2027-07-30",Time,,1,11.76,12.35
"2027-07-30",Diet,,1,20.0,20.0
"2027-07-30",Physiology,,1,15.71,16.0
"2027-07-30",Responsibilities,,1,18.33,10.43
"2027-07-31",Time,,0,11.76,11.76
"2027-07-31",Diet,,0,20.0,20.0
"2027-07-31",Physiology,,0,15.71,15.71
"2027-07-31",Responsibilities,,0,18.33,18.33
"2027-08-01",Time,,0,11.76,11.76
"2027-08-01",Diet,,0,20.0,20.0
"2027-08-01",Physiology,,0,15.71,15.71
"2027-08-01",Responsibilities,,0,18.33,18.33
"2027-08-02",Time,,1,11.76,12.35
"2027-08-02",Diet,,1,20.0,20.0
"2027-08-02",Physiology,,1,15.71,16.0
"2027-08-02",Responsibilities,,1,18.33,10.43
"2027-08-03",Time,,1,11.76,12.35
"2027-08-03",Diet,,1,20.0,20.0
"2027-08-03",Physiology,,1,15.71,16.0
"2027-08-03",Responsibilities,,1,18.33,10.43
"2027-08-04",Time,,1,11.76,12.35
"2027-08-04",Diet,,1,20.0,20.0
"2027-08-04",Physiology,,1,15.71,16.0
"2027-08-04",Responsibilities,,1,18.33,10.43
"2027-08-05",Time,,1,11.76,12.35
"2027-08-05",Diet,,1,20.0,20.0
"2027-08-05",Physiology,,1,15.71,16.0
"2027-08-05",Responsibilities,,1,18.33,10.43
"2027-08-06",Time,,1,11.76,12.35
"2027-08-06",Diet,,1,20.0,20.0
"2027-08-06",Physiology,,1,15.71,16.0
"2027-08-06",Responsibilities,,1,18.33,10.43
"2027-08-07",Time,,0,11.76,11.76
"2027-08-07",Diet,,0,20.0,20.0
"2027-08-07",Physiology,,0,15.71,15.71
"2027-08-07",Responsibilities,,0,18.33,18.33
"2027-08-08",Time,,0,11.76,11.76
"2027-08-08",Diet,,0,20.0,20.0
"2027-08-08",Physiology,,0,15.71,15.71
"2027-08-08",Responsibilities,,0,18.33,18.33
"2027-08-09",Time,,1,11.76,12.35
"2027-08-09",Diet,,1,20.0,20.0
"2027-08-09",Physiology,,1,15.71,16.0
"2027-08-09",Responsibilities,,1,18.33,10.43
"2027-08-10",Time,,1,11.76,12.35
"2027-08-10",Diet,,1,20.0,20.0
"2027-08-10",Physiology,,1,15.71,16.0
"2027-08-10",Responsibilities,,1,18.33,10.43
"2027-08-11",Time,,1,11.76,12.35
"2027-08-11",Diet,,1,20.0,20.0
"2027-08-11",Physiology,,1,15.71,16.0
"2027-08-11",Responsibilities,,1,18.33,10.43
"2027-08-12",Time,,1,11.76,12.35
"2027-08-12",Diet,,1,20.0,20.0
"2027-08-12",Physiology,,1,15.71,16.0
"2027-08-12",Responsibilities,,1,18.33,10.43
"2027-08-13",Time,,1,11.76,12.35
"2027-08-13",Diet,,1,20.0,20.0
"2027-08-13",Physiology,,1,15.71,16.0
"2027-08-13",Responsibilities,,1,18.33,10.43
"2027-08-14",Time,,0,11.76,11.76
"2027-08-14",Diet,,0,20.0,20.0
"2027-08-14",Physiology,,0,15.71,15.71
"2027-08-14",Responsibilities,,0,18.33,18.33
"2027-08-15",Time,,0,11.76,11.76
"2027-08-15",Diet,,0,20.0,20.0
"2027-08-15",Physiology,,0,15.71,15.71
"2027-08-15",Responsibilities,,0,18.33,18.33
"2027-08-16",Time,,1,11.76,12.35
"2027-08-16",Diet,,1,20.0,20.0
"2027-08-16",Physiology,,1,15.71,16.0
"2027-08-16",Responsibilities,,1,18.33,10.43
"2027-08-17",Time,,1,11.76,12.35
"2027-08-17",Diet,,1,20.0,20.0
"2027-08-17",Physiology,,1,15.71,16.0
"2027-08-17",Responsibilities,,1,18.33,10.43
"2027-08-18",Time,,1,11.76,12.35
"2027-08-18",Diet,,1,20.0,20.0
"2027-08-18",Physiology,,1,15.71,16.0
"2027-08-18",Responsibilities,,1,18.33,10.43
"2027-08-19",Time,,1,11.76,12.35
"2027-08-19",Diet,,1,20.0,20.0
"2027-08-19",Physiology,,1,15.71,16.0
"2027-08-19",Responsibilities,,1,18.33,10.43
"2027-08-20",Time,,1,11.76,12.35
"2027-08-20",Diet,,1,20.0,20.0
"2027-08-20",Physiology,,1,15.71,16.0
"2027-08-20",Responsibilities,,1,18.33,10.43
"2027-08-21",Time,,0,11.76,11.76
"2027-08-21",Diet,,0,20.0,20.0
"2027-08-21",Physiology,,0,15.71,15.71
"2027-08-21",Responsibilities,,0,18.33,18.33
"2027-08-22",Time,,0,11.76,11.76
"2027-08-22",Diet,,0,20.0,20.0
"2027-08-22",Physiology,,0,15.71,15.71
"2027-08-22",Responsibilities,,0,18.33,18.33
"2027-08-23",Time,,1,11.76,12.35
"2027-08-23",Diet,,1,20.0,20.0
"2027-08-23",Physiology,,1,15.71,16.0
"2027-08-23",Responsibilities,,1,18.33,10.43
"2027-08-24",Time,,1,11.76,12.35
"2027-08-24",Diet,,1,20.0,20.0
"2027-08-24",Physiology,,1,15.71,16.0
"2027-08-24",Responsibilities,,1,18.33,10.43
"2027-08-25",Time,,1,11.76,12.35
"2027-08-25",Diet,,1,20.0,20.0
"2027-08-25",Physiology,,1,15.71,16.0
"2027-08-25",Responsibilities,,1,18.33,10.43
"2027-08-26",Time,,1,11.76,12.35
"2027-08-26",Diet,,1,20.0,20.0
"2027-08-26",Physiology,,1,15.71,16.0
"2027-08-26",Responsibilities,,1,18.33,10.43
"2027-08-27",Time,,1,11.76,12.35
"2027-08-27",Diet,,1,20.0,20.0
"2027-08-27",Physiology,,1,15.71,16.0
"2027-08-27",Responsibilities,,1,18.33,10.43
"2027-08-28",Time,,0,11.76,11.76
"2027-08-28",Diet,,0,20.0,20.0
"2027-08-28",Physiology,,0,15.71,15.71
"2027-08-28",Responsibilities,,0,18.33,18.33
"2027-08-29",Time,,0,11.76,11.76
"2027-08-29",Diet,,0,20.0,20.0
"2027-08-29",Physiology,,0,15.71,15.71
"2027-08-29",Responsibilities,,0,18.33,18.33
"2027-08-30",Time,,1,11.76,12.35
"2027-08-30",Diet,,1,20.0,20.0
"2027-08-30",Physiology,,1,15.71,16.0
"2027-08-30",Responsibilities,,1,18.33,10.43
"2027-08-31",Time,,1,11.76,12.35
"2027-08-31",Diet,,1,20.0,20.0
"2027-08-31",Physiology,,1,15.71,16.0
"2027-08-31",Responsibilities,,1,18.33,10.43
"2027-09-01",Time,,1,11.76,12.35
"2027-09-01",Diet,,1,20.0,20.0
"2027-09-01",Physiology,,1,15.71,16.0
"2027-09-01",Responsibilities,,1,18.33,10.43
"2027-09-02",Time,,1,11.76,12.35
"2027-09-02",Diet,,1,20.0,20.0
"2027-09-02",Physiology,,1,15.71,16.0
"2027-09-02",Responsibilities,,1,18.33,10.43
"2027-09-03",Time,,1,11.76,12.35
"2027-09-03",Diet,,1,20.0,20.0
"2027-09-03",Physiology,,1,15.71,16.0
"2027-09-03",Responsibilities,,1,18.33,10.43
"2027-09-04",Time,,0,11.76,11.76
"2027-09-04",Diet,,0,20.0,20.0
"2027-09-04",Physiology,,0,15.71,15.71
"2027-09-04",Responsibilities,,0,18.33,18.33
"2027-09-05",Time,,0,11.76,11.76
"2027-09-05",Diet,,0,20.0,20.0
"2027-09-05",Physiology,,0,15.71,15.71
"2027-09-05",Responsibilities,,0,18.33,18.33
"2027-09-06",Time,,1,11.76,12.35
"2027-09-06",Diet,,1,20.0,20.0
"2027-09-06",Physiology,,1,15.71,16.0
"2027-09-06",Responsibilities,,1,18.33,10.43
"2027-09-07",Time,,1,11.76,12.35
"2027-09-07",Diet,,1,20.0,20.0
"2027-09-07",Physiology,,1,15.71,16.0
"2027-09-07",Responsibilities,,1,18.33,10.43
"2027-09-08",Time,,1,11.76,12.35
"2027-09-08",Diet,,1,20.0,20.0
"2027-09-08",Physiology,,1,15.71,16.0
"2027-09-08",Responsibilities,,1,18.33,10.43
"2027-09-09",Time,,1,11.76,12.35
"2027-09-09",Diet,,1,20.0,20.0
"2027-09-09",Physiology,,1,15.71,16.0
"2027-09-09",Responsibilities,,1,18.33,10.43
"2027-09-10",Time,,1,11.76,12.35
"2027-09-10",Diet,,1,20.0,20.0
"2027-09-10",Physiology,,1,15.71,16.0
"2027-09-10",Responsibilities,,1,18.33,10.43
"2027-09-11",Time,,0,11.76,11.76
"2027-09-11",Diet,,0,20.0,20.0
"2027-09-11",Physiology,,0,15.71,15.71
"2027-09-11",Responsibilities,,0,18.33,18.33
"2027-09-12",Time,,0,11.76,11.76
"2027-09-12",Diet,,0,20.0,20.0
"2027-09-12",Physiology,,0,15.71,15.71
"2027-09-12",Responsibilities,,0,18.33,18.33
"2027-09-13",Time,,1,11.76,12.35
"2027-09-13",Diet,,1,20.0,20.0
"2027-09-13",Physiology,,1,15.71,16.0
"2027-09-13",Responsibilities,,1,18.33,10.43
"2027-09-14",Time,,1,11.76,12.35
"2027-09-14",Diet,,1,20.0,20.0
"2027-09-14",Physiology,,1,15.71,16.0
"2027-09-14",Responsibilities,,1,18.33,10.43
"2027-09-15",Time,,1,11.76,12.35
"2027-09-15",Diet,,1,20.0,20.0
"2027-09-15",Physiology,,1,15.71,16.0
"2027-09-15",Responsibilities,,1,18.33,10.43
"2027-09-16",Time,,1,11.76,12.35
"2027-09-16",Diet,,1,20.0,20.0
"2027-09-16",Physiology,,1,15.71,16.0
"2027-09-16",Responsibilities,,1,18.33,10.43
"2027-09-17",Time,,1,11.76,12.35
"2027-09-17",Diet,,1,20.0,20.0
"2027-09-17",Physiology,,1,15.71,16.0
"2027-09-17",Responsibilities,,1,18.33,10.43
"2027-09-18",Time,,0,11.76,11.76
"2027-09-18",Diet,,0,20.0,20.0
"2027-09-18",Physiology,,0,15.71,15.71
"2027-09-18",Responsibilities,,0,18.33,18.33
"2027-09-19",Time,,0,11.76,11.76
"2027-09-19",Diet,,0,20.0,20.0
"2027-09-19",Physiology,,0,15.71,15.71
"2027-09-19",Responsibilities,,0,18.33,18.33
"2027-09-20",Time,,1,11.76,12.35
"2027-09-20",Diet,,1,20.0,20.0
"2027-09-20",Physiology,,1,15.71,16.0
"2027-09-20",Responsibilities,,1,18.33,10.43
"2027-09-21",Time,,1,11.76,12.35
"2027-09-21",Diet,,1,20.0,20.0
"2027-09-21",Physiology,,1,15.71,16.0
"2027-09-21",Responsibilities,,1,18.33,10.43
"2027-09-22",Time,,1,11.76,12.35
"2027-09-22",Diet,,1,20.0,20.0
"2027-09-22",Physiology,,1,15.71,16.0
"2027-09-22",Responsibilities,,1,18.33,10.43
"2027-09-23",Time,,1,11.76,12.35
"2027-09-23",Diet,,1,20.0,20.0
"2027-09-23",Physiology,,1,15.71,16.0
"2027-09-23",Responsibilities,,1,18.33,10.43
"2027-09-24",Time,,1,11.76,12.35
"2027-09-24",Diet,,1,20.0,20.0
"2027-09-24",Physiology,,1,15.71,16.0
"2027-09-24",Responsibilities,,1,18.33,10.43
"2027-09-25",Time,,0,11.76,11.76
"2027-09-25",Diet,,0,20.0,20.0
"2027-09-25",Physiology,,0,15.71,15.71
"2027-09-25",Responsibilities,,0,18.33,18.33
"2027-09-26",Time,,0,11.76,11.76
"2027-09-26",Diet,,0,20.0,20.0
"2027-09-26",Physiology,,0,15.71,15.71
"2027-09-26",Responsibilities,,0,18.33,18.33
"2027-09-27",Time,,1,11.76,12.35
"2027-09-27",Diet,,1,20.0,20.0
"2027-09-27",Physiology,,1,15.71,16.0
"2027-09-27",Responsibilities,,1,18.33,10.43
"2027-09-28",Time,,1,11.76,12.35
"2027-09-28",Diet,,1,20.0,20.0
"2027-09-28",Physiology,,1,15.71,16.0
"2027-09-28",Responsibilities,,1,18.33,10.43
"2027-09-29",Time,,1,11.76,12.35
"2027-09-29",Diet,,1,20.0,20.0
"2027-09-29",Physiology,,1,15.71,16.0
"2027-09-29",Responsibilities,,1,18.33,10.43
"2027-09-30",Time,,1,11.76,12.35
"2027-09-30",Diet,,1,20.0,20.0
"2027-09-30",Physiology,,1,15.71,16.0
"2027-09-30",Responsibilities,,1,18.33,10.43
"2027-10-01",Time,,1,11.76,12.35
"2027-10-01",Diet,,1,20.0,20.0
"2027-10-01",Physiology,,1,15.71,16.0
"2027-10-01",Responsibilities,,1,18.33,10.43
"2027-10-02",Time,,0,11.76,11.76
"2027-10-02",Diet,,0,20.0,20.0
"2027-10-02",Physiology,,0,15.71,15.71
"2027-10-02",Responsibilities,,0,18.33,18.33
"2027-10-03",Time,,0,11.76,11.76
"2027-10-03",Diet,,0,20.0,20.0
"2027-10-03",Physiology,,0,15.71,15.71
"2027-10-03",Responsibilities,,0,18.33,18.33
"2027-10-04",Time,,1,11.76,12.35
"2027-10-04",Diet,,1,20.0,20.0
"2027-10-04",Physiology,,1,15.71,16.0
"2027-10-04",Responsibilities,,1,18.33,10.43
"2027-10-05",Time,,1,11.76,12.35
"2027-10-05",Diet,,1,20.0,20.0
"2027-10-05",Physiology,,1,15.71,16.0
"2027-10-05",Responsibilities,,1,18.33,10.43
"2027-10-06",Time,,1,11.76,12.35
"2027-10-06",Diet,,1,20.0,20.0
"2027-10-06",Physiology,,1,15.71,16.0
"2027-10-06",Responsibilities,,1,18.33,10.43
"2027-10-07",Time,,1,11.76,12.35
"2027-10-07",Diet,,1,20.0,20.0
"2027-10-07",Physiology,,1,15.71,16.0
"2027-10-07",Responsibilities,,1,18.33,10.43
"2027-10-08",Time,,1,11.76,12.35
"2027-10-08",Diet,,1,20.0,20.0
"2027-10-08",Physiology,,1,15.71,16.0
"2027-10-08",Responsibilities,,1,18.33,10.43
"2027-10-09",Time,,0,11.76,11.76
"2027-10-09",Diet,,0,20.0,20.0
"2027-10-09",Physiology,,0,15.71,15.71
"2027-10-09",Responsibilities,,0,18.33,18.33
"2027-10-10",Time,,0,11.76,11.76
"2027-10-10",Diet,,0,20.0,20.0
"2027-10-10",Physiology,,0,15.71,15.71
"2027-10-10",Responsibilities,,0,18.33,18.33
"2027-10-11",Time,,1,11.76,12.35
"2027-10-11",Diet,,1,20.0,20.0
"2027-10-11",Physiology,,1,15.71,16.0
"2027-10-11",Responsibilities,,1,18.33,10.43
"2027-10-12",Time,,1,11.76,12.35
"2027-10-12",Diet,,1,20.0,20.0
"2027-10-12",Physiology,,1,15.71,16.0
"2027-10-12",Responsibilities,,1,18.33,10.43
"2027-10-13",Time,,1,11.76,12.35
"2027-10-13",Diet,,1,20.0,20.0
"2027-10-13",Physiology,,1,15.71,16.0
"2027-10-13",Responsibilities,,1,18.33,10.43
"2027-10-14",Time,,1,11.76,12.35
"2027-10-14",Diet,,1,20.0,20.0
"2027-10-14",Physiology,,1,15.71,16.0
"2027-10-14",Responsibilities,,1,18.33,10.43
"2027-10-15",Time,,1,11.76,12.35
"2027-10-15",Diet,,1,20.0,20.0
"2027-10-15",Physiology,,1,15.71,16.0
"2027-10-15",Responsibilities,,1,18.33,10.43
"2027-10-16",Time,,0,11.76,11.76
"2027-10-16",Diet,,0,20.0,20.0
"2027-10-16",Physiology,,0,15.71,15.71
"2027-10-16",Responsibilities,,0,18.33,18.33
"2027-10-17",Time,,0,11.76,11.76
"2027-10-17",Diet,,0,20.0,20.0
"2027-10-17",Physiology,,0,15.71,15.71
"2027-10-17",Responsibilities,,0,18.33,18.33
"2027-10-18",Time,,1,11.76,12.35
"2027-10-18",Diet,,1,20.0,20.0
"2027-10-18",Physiology,,1,15.71,16.0
"2027-10-18",Responsibilities,,1,18.33,10.43
"2027-10-19",Time,,1,11.76,12.35
"2027-10-19",Diet,,1,20.0,20.0
"2027-10-19",Physiology,,1,15.71,16.0
"2027-10-19",Responsibilities,,1,18.33,10.43
"2027-10-20",Time,,1,11.76,12.35
"2027-10-20",Diet,,1,20.0,20.0
"2027-10-20",Physiology,,1,15.71,16.0
"2027-10-20",Responsibilities,,1,18.33,10.43
"2027-10-21",Time,,1,11.76,12.35
"2027-10-21",Diet,,1,20.0,20.0
"2027-10-21",Physiology,,1,15.71,16.0
"2027-10-21",Responsibilities,,1,18.33,10.43
"2027-10-22",Time,,1,11.76,12.35
"2027-10-22",Diet,,1,20.0,20.0
"2027-10-22",Physiology,,1,15.71,16.0
"2027-10-22",Responsibilities,,1,18.33,10.43
"2027-10-23",Time,,0,11.76,11.76
"2027-10-23",Diet,,0,20.0,20.0
"2027-10-23",Physiology,,0,15.71,15.71
"2027-10-23",Responsibilities,,0,18.33,18.33
"2027-10-24",Time,,0,11.76,11.76
"2027-10-24",Diet,,0,20.0,20.0
"2027-10-24",Physiology,,0,15.71,15.71
"2027-10-24",Responsibilities,,0,18.33,18.33
"2027-10-25",Time,,1,11.76,12.35
"2027-10-25",Diet,,1,20.0,20.0
"2027-10-25",Physiology,,1,15.71,16.0
"2027-10-25",Responsibilities,,1,18.33,10.43
"2027-10-26",Time,,1,11.76,12.35
"2027-10-26",Diet,,1,20.0,20.0
"2027-10-26",Physiology,,1,15.71,16.0
"2027-10-26",Responsibilities,,1,18.33,10.43
"2027-10-27",Time,,1,11.76,12.35
"2027-10-27",Diet,,1,20.0,20.0
"2027-10-27",Physiology,,1,15.71,16.0
"2027-10-27",Responsibilities,,1,18.33,10.43
"2027-10-28",Time,,1,11.76,12.35
"2027-10-28",Diet,,1,20.0,20.0
"2027-10-28",Physiology,,1,15.71,16.0
"2027-10-28",Responsibilities,,1,18.33,10.43
"2027-10-29",Time,,1,11.76,12.35
"2027-10-29",Diet,,1,20.0,20.0
"2027-10-29",Physiology,,1,15.71,16.0
"2027-10-29",Responsibilities,,1,18.33,10.43
"2027-10-30",Time,,0,11.76,11.76
"2027-10-30",Diet,,0,20.0,20.0
"2027-10-30",Physiology,,0,15.71,15.71
"2027-10-30",Responsibilities,,0,18.33,18.33
"2027-10-31",Time,,0,11.76,11.76
"2027-10-31",Diet,,0,20.0,20.0
"2027-10-31",Physiology,,0,15.71,15.71
"2027-10-31",Responsibilities,,0,18.33,18.33
"2027-11-01",Time,,1,11.76,12.35
"2027-11-01",Diet,,1,20.0,20.0
"2027-11-01",Physiology,,1,15.71,16.0
"2027-11-01",Responsibilities,,1,18.33,10.43
"2027-11-02",Time,,1,11.76,12.35
"2027-11-02",Diet,,1,20.0,20.0
"2027-11-02",Physiology,,1,15.71,16.0
"2027-11-02",Responsibilities,,1,18.33,10.43
"2027-11-03",Time,,1,11.76,12.35
"2027-11-03",Diet,,1,20.0,20.0
"2027-11-03",Physiology,,1,15.71,16.0
"2027-11-03",Responsibilities,,1,18.33,10.43
"2027-11-04",Time,,1,11.76,12.35
"2027-11-04",Diet,,1,20.0,20.0
"2027-11-04",Physiology,,1,15.71,16.0
"2027-11-04",Responsibilities,,1,18.33,10.43
"2027-11-05",Time,,1,11.76,12.35
"2027-11-05",Diet,,1,20.0,20.0
"2027-11-05",Physiology,,1,15.71,16.0
"2027-11-05",Responsibilities,,1,18.33,10.43
